nodeName	altName	nodeAttr[nodesPresent, ]
SMURF2P1	NA	brown
SMYD2	NA	turquoise
SMYD3	NA	turquoise
SMYD4	NA	turquoise
SMYD5	NA	turquoise
SNAI1	NA	grey
SNAI2	NA	grey
SNAI3	NA	brown
SNAI3-AS1	NA	brown
SNAP23	NA	brown
SNAP25	NA	grey
SNAP29	NA	turquoise
SNAP47	NA	turquoise
SNAP47-AS1	NA	blue
SNAPC1	NA	turquoise
SNAPC2	NA	turquoise
SNAPC3	NA	turquoise
SNAPC4	NA	turquoise
SNAPC5	NA	turquoise
SNAPIN	NA	turquoise
SNCA	NA	brown
SNCAIP	NA	grey
SNCB	NA	grey
SNCG	NA	grey
SND1	NA	turquoise
SND1-DT	NA	turquoise
SND1-IT1	NA	brown
SNED1	NA	turquoise
SNED1-AS1	NA	grey
SNF8	NA	turquoise
SNHG1	NA	turquoise
SNHG10	NA	turquoise
SNHG11	NA	turquoise
SNHG12	NA	turquoise
SNHG14	NA	turquoise
SNHG15	NA	turquoise
SNHG16	NA	grey
SNHG17	NA	turquoise
SNHG18	NA	blue
SNHG19	NA	turquoise
SNHG20	NA	turquoise
SNHG21	NA	turquoise
SNHG22	NA	turquoise
SNHG25	NA	grey
SNHG26	NA	turquoise
SNHG28	NA	turquoise
SNHG29	NA	turquoise
SNHG3	NA	turquoise
SNHG30	NA	turquoise
SNHG31	NA	yellow
SNHG32	NA	blue
SNHG4	NA	turquoise
SNHG5	NA	turquoise
SNHG6	NA	turquoise
SNHG7	NA	turquoise
SNHG8	NA	blue
SNHG9	NA	turquoise
SNIP1	NA	yellow
SNN	NA	blue
SNORA12	NA	blue
SNORA22	NA	blue
SNORA53	NA	brown
SNORA57	NA	grey
SNORA59B	NA	turquoise
SNORA70	NA	yellow
SNORA71	NA	grey
SNORA71B	NA	blue
SNORA73A	NA	grey
SNORA73B	NA	grey
SNORA77B	NA	grey
SNORA80E	NA	green
SNORC	NA	yellow
SNORD17	NA	grey
SNORD22	NA	turquoise
SNORD3A	NA	green
SNORD3B-1	NA	grey
SNORD89	NA	green
SNPH	NA	turquoise
SNRK	NA	green
SNRK-AS1	NA	brown
SNRNP200	NA	turquoise
SNRNP25	NA	turquoise
SNRNP27	NA	turquoise
SNRNP35	NA	turquoise
SNRNP40	NA	turquoise
SNRNP48	NA	turquoise
SNRNP70	NA	turquoise
SNRPA	NA	turquoise
SNRPA1	NA	turquoise
SNRPA1-DT	NA	turquoise
SNRPA1P1	NA	yellow
SNRPB	NA	turquoise
SNRPB2	NA	turquoise
SNRPC	NA	turquoise
SNRPCP3	NA	yellow
SNRPD1	NA	blue
SNRPD2	NA	turquoise
SNRPD3	NA	turquoise
SNRPE	NA	turquoise
SNRPEP4	NA	blue
SNRPF	NA	turquoise
SNRPG	NA	blue
SNRPGP10	NA	turquoise
SNRPGP15	NA	grey
SNRPN	NA	turquoise
SNTA1	NA	turquoise
SNTB1	NA	turquoise
SNTB2	NA	turquoise
SNTG2	NA	blue
SNTG2-AS1	NA	turquoise
SNU13	NA	turquoise
SNUPN	NA	turquoise
SNURF	NA	blue
SNW1	NA	turquoise
SNX1	NA	yellow
SNX10	NA	brown
SNX10-AS1	NA	yellow
SNX11	NA	blue
SNX12	NA	turquoise
SNX13	NA	green
SNX14	NA	turquoise
SNX15	NA	turquoise
SNX16	NA	yellow
SNX17	NA	turquoise
SNX18	NA	brown
SNX18P12	NA	turquoise
SNX18P13	NA	grey
SNX18P3	NA	blue
SNX18P9	NA	yellow
SNX19	NA	turquoise
SNX19P4	NA	turquoise
SNX2	NA	turquoise
SNX20	NA	yellow
SNX21	NA	grey
SNX22	NA	red
SNX24	NA	blue
SNX25	NA	turquoise
SNX25P1	NA	green
SNX27	NA	brown
SNX29	NA	turquoise
SNX29P1	NA	turquoise
SNX29P2	NA	turquoise
SNX2P1	NA	grey
SNX3	NA	grey
SNX30	NA	red
SNX30-DT	NA	turquoise
SNX32	NA	turquoise
SNX33	NA	turquoise
SNX4	NA	turquoise
SNX5	NA	turquoise
SNX6	NA	turquoise
SNX7	NA	grey
SNX8	NA	turquoise
SNX9	NA	turquoise
SOAT1	NA	green
SOAT2	NA	red
SOBP	NA	turquoise
SOCAR	NA	brown
SOCS1	NA	blue
SOCS2	NA	turquoise
SOCS2-AS1	NA	turquoise
SOCS3	NA	brown
SOCS3-DT	NA	blue
SOCS4	NA	turquoise
SOCS5	NA	turquoise
SOCS5P4	NA	turquoise
SOCS6	NA	turquoise
SOCS6P1	NA	turquoise
SOCS7	NA	turquoise
SOD1	NA	turquoise
SOD1-DT	NA	grey
SOD1P1	NA	turquoise
SOD1P3	NA	turquoise
SOD2	NA	brown
SOD2-OT1	NA	grey
SOGA1	NA	green
SOGA3	NA	grey
SON	NA	turquoise
SORBS1	NA	turquoise
SORBS2	NA	blue
SORBS3	NA	turquoise
SORCS2	NA	blue
SORCS3	NA	turquoise
SORD	NA	turquoise
SORD2P	NA	turquoise
SORL1	NA	brown
SORL1-AS1	NA	turquoise
SORT1	NA	brown
SOS1	NA	turquoise
SOS1-IT1	NA	turquoise
SOS2	NA	brown
SOWAHA	NA	grey
SOWAHB	NA	grey
SOWAHC	NA	turquoise
SOWAHCP2	NA	grey
SOWAHD	NA	brown
SOX10	NA	grey
SOX12	NA	turquoise
SOX13	NA	blue
SOX15	NA	brown
SOX18	NA	blue
SOX2	NA	grey
SOX2-OT	NA	grey
SOX21-AS1	NA	grey
SOX30	NA	turquoise
SOX4	NA	turquoise
SOX5	NA	blue
SOX6	NA	brown
SOX7	NA	grey
SOX8	NA	turquoise
SOX9	NA	turquoise
SP1	NA	brown
SP100	NA	yellow
SP110	NA	green
SP140	NA	turquoise
SP140L	NA	turquoise
SP2	NA	green
SP2-AS1	NA	turquoise
SP2-DT	NA	blue
SP3	NA	green
SP4	NA	turquoise
SP5	NA	turquoise
SP6	NA	green
SP7	NA	grey
SPA17	NA	blue
SPACA3	NA	turquoise
SPACA5	NA	grey
SPACA6	NA	grey
SPACA6-AS1	NA	turquoise
SPACA9	NA	turquoise
SPAG1	NA	turquoise
SPAG16	NA	blue
SPAG16-DT	NA	turquoise
SPAG17	NA	grey
SPAG4	NA	yellow
SPAG5	NA	turquoise
SPAG5-AS1	NA	turquoise
SPAG6	NA	yellow
SPAG7	NA	turquoise
SPAG8	NA	turquoise
SPAG9	NA	brown
SPARC	NA	yellow
SPARCL1	NA	grey
SPART	NA	green
SPART-AS1	NA	grey
SPAST	NA	green
SPATA1	NA	red
SPATA13	NA	turquoise
SPATA13-AS1	NA	turquoise
SPATA18	NA	grey
SPATA2	NA	green
SPATA20	NA	turquoise
SPATA20P1	NA	green
SPATA24	NA	turquoise
SPATA25	NA	turquoise
SPATA2L	NA	blue
SPATA3-AS1	NA	turquoise
SPATA31A3	NA	grey
SPATA31A5	NA	grey
SPATA31A7	NA	blue
SPATA32	NA	grey
SPATA33	NA	turquoise
SPATA41	NA	brown
SPATA45	NA	grey
SPATA48	NA	grey
SPATA5	NA	blue
SPATA5L1	NA	yellow
SPATA6	NA	yellow
SPATA6L	NA	turquoise
SPATA7	NA	turquoise
SPATA9	NA	turquoise
SPATC1	NA	blue
SPATC1L	NA	turquoise
SPATS2	NA	blue
SPATS2L	NA	turquoise
SPC24	NA	turquoise
SPC25	NA	turquoise
SPCS1	NA	turquoise
SPCS2	NA	turquoise
SPCS2P4	NA	green
SPCS3	NA	turquoise
SPCS3-AS1	NA	green
SPDEF	NA	grey
SPDL1	NA	turquoise
SPDYA	NA	brown
SPDYC	NA	grey
SPDYE1	NA	turquoise
SPDYE10	NA	grey
SPDYE12	NA	grey
SPDYE13	NA	grey
SPDYE14	NA	brown
SPDYE16	NA	turquoise
SPDYE18	NA	turquoise
SPDYE2	NA	turquoise
SPDYE21	NA	grey
SPDYE2B	NA	grey
SPDYE3	NA	turquoise
SPDYE4	NA	turquoise
SPDYE5	NA	turquoise
SPDYE6	NA	turquoise
SPECC1	NA	green
SPECC1-DT	NA	turquoise
SPECC1L	NA	turquoise
SPECC1L-ADORA2A	NA	grey
SPEF1	NA	turquoise
SPEF2	NA	turquoise
SPEG	NA	turquoise
SPEGNB	NA	grey
SPEN	NA	green
SPEN-AS1	NA	turquoise
SPESP1	NA	grey
SPG11	NA	yellow
SPG21	NA	brown
SPG7	NA	turquoise
SPHK1	NA	brown
SPHK2	NA	turquoise
SPI1	NA	brown
SPIB	NA	turquoise
SPICE1	NA	turquoise
SPIDR	NA	turquoise
SPIN1	NA	turquoise
SPIN2A	NA	turquoise
SPIN2B	NA	turquoise
SPIN2P1	NA	grey
SPIN3	NA	turquoise
SPIN4	NA	turquoise
SPINDOC	NA	blue
SPINK1	NA	turquoise
SPINK2	NA	grey
SPINK7	NA	grey
SPINK8	NA	yellow
SPINT1	NA	brown
SPINT1-AS1	NA	grey
SPINT2	NA	brown
SPIRE1	NA	blue
SPIRE2	NA	turquoise
SPN	NA	blue
SPNS1	NA	turquoise
SPNS2	NA	blue
SPNS3	NA	turquoise
SPOCD1	NA	yellow
SPOCK1	NA	brown
SPOCK2	NA	turquoise
SPOCK3	NA	grey
SPON1	NA	turquoise
SPON1-AS1	NA	red
SPON2	NA	blue
SPOP	NA	turquoise
SPOPL	NA	brown
SPOPL-DT	NA	grey
SPOUT1	NA	turquoise
SPP1	NA	brown
SPPL2A	NA	turquoise
SPPL2B	NA	turquoise
SPPL3	NA	green
SPR	NA	grey
SPRED1	NA	turquoise
SPRED2	NA	turquoise
SPRED3	NA	blue
SPRING1	NA	turquoise
SPRN	NA	turquoise
SPRTN	NA	turquoise
SPRY1	NA	grey
SPRY2	NA	turquoise
SPRY3	NA	blue
SPRY4	NA	grey
SPRYD3	NA	green
SPRYD4	NA	turquoise
SPRYD7	NA	turquoise
SPSB1	NA	blue
SPSB2	NA	turquoise
SPSB3	NA	turquoise
SPSB4	NA	turquoise
SPTA1	NA	blue
SPTAN1	NA	turquoise
SPTB	NA	yellow
SPTBN1	NA	turquoise
SPTBN1-AS2	NA	turquoise
SPTBN2	NA	yellow
SPTBN4	NA	turquoise
SPTBN5	NA	blue
SPTLC1	NA	green
SPTLC2	NA	green
SPTLC3	NA	turquoise
SPTSSA	NA	turquoise
SPTSSB	NA	blue
SPTY2D1	NA	turquoise
SPTY2D1OS	NA	yellow
SPX	NA	grey
SQLE	NA	turquoise
SQOR	NA	brown
SQSTM1	NA	brown
SRA1	NA	brown
SRBD1	NA	turquoise
SRC	NA	blue
SRCAP	NA	turquoise
SRCIN1	NA	blue
SRD5A1	NA	turquoise
SRD5A3	NA	brown
SRD5A3-AS1	NA	blue
SREBF1	NA	yellow
SREBF2	NA	turquoise
SREBF2-AS1	NA	blue
SREK1	NA	turquoise
SREK1IP1	NA	turquoise
SRF	NA	green
SRFBP1	NA	turquoise
SRGAP1	NA	brown
SRGAP2	NA	turquoise
SRGAP2B	NA	turquoise
SRGAP2C	NA	turquoise
SRGAP2D	NA	yellow
SRGAP3	NA	turquoise
SRGN	NA	brown
SRI	NA	turquoise
SRI-AS1	NA	green
SRM	NA	turquoise
SRMP2	NA	blue
SRMS	NA	grey
SRP14	NA	turquoise
SRP14-DT	NA	turquoise
SRP14P2	NA	grey
SRP14P4	NA	brown
SRP19	NA	turquoise
SRP54	NA	yellow
SRP54-AS1	NA	blue
SRP68	NA	turquoise
SRP72	NA	turquoise
SRP72P2	NA	grey
SRP9	NA	turquoise
SRP9P1	NA	turquoise
SRPK1	NA	brown
SRPK2	NA	green
SRPK2P	NA	grey
SRPK3	NA	turquoise
SRPRA	NA	yellow
SRPRB	NA	turquoise
SRPX	NA	grey
SRR	NA	turquoise
SRRD	NA	blue
SRRM1	NA	turquoise
SRRM1P3	NA	turquoise
SRRM2	NA	turquoise
SRRM2-AS1	NA	turquoise
SRRM3	NA	grey
SRRM5	NA	turquoise
SRRT	NA	turquoise
SRSF1	NA	turquoise
SRSF10	NA	turquoise
SRSF10P1	NA	blue
SRSF11	NA	turquoise
SRSF12	NA	brown
SRSF2	NA	turquoise
SRSF3	NA	turquoise
SRSF3P1	NA	blue
SRSF4	NA	yellow
SRSF5	NA	turquoise
SRSF6	NA	turquoise
SRSF6P2	NA	grey
SRSF7	NA	turquoise
SRSF8	NA	turquoise
SRSF9	NA	turquoise
SRSF9P1	NA	blue
SRXN1	NA	blue
SS18	NA	turquoise
SS18L1	NA	turquoise
SS18L2	NA	turquoise
SSB	NA	turquoise
SSBP1	NA	turquoise
SSBP2	NA	yellow
SSBP3	NA	turquoise
SSBP3-AS1	NA	blue
SSBP3P1	NA	turquoise
SSBP4	NA	blue
SSC4D	NA	turquoise
SSC5D	NA	blue
SSH1	NA	green
SSH2	NA	brown
SSH3	NA	brown
SSNA1	NA	turquoise
SSPN	NA	turquoise
SSPOP	NA	yellow
SSR1	NA	yellow
SSR2	NA	turquoise
SSR3	NA	turquoise
SSR4	NA	turquoise
SSR4P1	NA	blue
SSRP1	NA	turquoise
SSTR2	NA	grey
SSTR3	NA	turquoise
SSU72	NA	red
SSX2IP	NA	blue
ST13	NA	turquoise
ST13P15	NA	brown
ST13P18	NA	grey
ST13P19	NA	blue
ST13P4	NA	turquoise
ST13P5	NA	blue
ST13P6	NA	grey
ST13P7	NA	grey
ST14	NA	brown
ST18	NA	turquoise
ST20	NA	brown
ST20-AS1	NA	brown
ST20-MTHFS	NA	blue
ST3GAL1	NA	turquoise
ST3GAL1-DT	NA	turquoise
ST3GAL1P1	NA	grey
ST3GAL2	NA	brown
ST3GAL3	NA	turquoise
ST3GAL4	NA	blue
ST3GAL5	NA	turquoise
ST3GAL5-AS1	NA	blue
ST3GAL6	NA	brown
ST3GAL6-AS1	NA	grey
ST6GAL1	NA	turquoise
ST6GAL2	NA	grey
ST6GALNAC1	NA	turquoise
ST6GALNAC2	NA	brown
ST6GALNAC3	NA	brown
ST6GALNAC4	NA	brown
ST6GALNAC4P1	NA	turquoise
ST6GALNAC5	NA	yellow
ST6GALNAC6	NA	turquoise
ST7	NA	turquoise
ST7-AS1	NA	yellow
ST7-OT4	NA	grey
ST7L	NA	turquoise
ST8SIA1	NA	turquoise
ST8SIA4	NA	brown
ST8SIA5	NA	blue
ST8SIA5-DT	NA	blue
ST8SIA6	NA	blue
ST8SIA6-AS1	NA	grey
STAB1	NA	brown
STAB2	NA	grey
STAC	NA	turquoise
STAC3	NA	brown
STAG1	NA	turquoise
STAG1-DT	NA	grey
STAG2	NA	green
STAG2-AS1	NA	grey
STAG3	NA	turquoise
STAG3L1	NA	turquoise
STAG3L2	NA	turquoise
STAG3L3	NA	turquoise
STAG3L4	NA	turquoise
STAG3L5P	NA	turquoise
STAG3L5P-PVRIG2P-PILRB	NA	turquoise
STAM	NA	turquoise
STAM-DT	NA	turquoise
STAM2	NA	green
STAMBP	NA	yellow
STAMBPL1	NA	turquoise
STAP1	NA	turquoise
STAP2	NA	grey
STAR	NA	grey
STARD10	NA	brown
STARD13	NA	grey
STARD3	NA	green
STARD3NL	NA	turquoise
STARD4	NA	turquoise
STARD4-AS1	NA	yellow
STARD5	NA	green
STARD7	NA	turquoise
STARD7-AS1	NA	red
STARD8	NA	blue
STARD9	NA	blue
STAT1	NA	turquoise
STAT2	NA	turquoise
STAT3	NA	brown
STAT4	NA	blue
STAT4-AS1	NA	turquoise
STAT5A	NA	brown
STAT5B	NA	brown
STAT6	NA	green
STAU1	NA	green
STAU2	NA	turquoise
STBD1	NA	turquoise
STC1	NA	turquoise
STC2	NA	grey
STEAP1	NA	grey
STEAP1B	NA	turquoise
STEAP1B-AS1	NA	grey
STEAP2	NA	blue
STEAP3	NA	brown
STEAP3-AS1	NA	grey
STEAP4	NA	brown
STEEP1	NA	turquoise
STIL	NA	turquoise
STIM1	NA	turquoise
STIM1-AS1	NA	turquoise
STIM2	NA	turquoise
STIM2-AS1	NA	grey
STIMATE	NA	turquoise
STIMATE-MUSTN1	NA	turquoise
STING1	NA	turquoise
STIP1	NA	turquoise
STK10	NA	green
STK11	NA	turquoise
STK11IP	NA	turquoise
STK16	NA	turquoise
STK17A	NA	turquoise
STK17B	NA	yellow
STK19	NA	turquoise
STK19B	NA	blue
STK24	NA	yellow
STK24-AS1	NA	grey
STK25	NA	turquoise
STK25P1	NA	turquoise
STK26	NA	turquoise
STK3	NA	brown
STK31	NA	turquoise
STK32B	NA	blue
STK32C	NA	turquoise
STK33	NA	turquoise
STK35	NA	green
STK36	NA	turquoise
STK38	NA	yellow
STK38L	NA	brown
STK39	NA	blue
STK4	NA	green
STK4-DT	NA	grey
STK40	NA	brown
STKLD1	NA	grey
STMN1	NA	turquoise
STMN1P1	NA	grey
STMN2	NA	grey
STMN3	NA	turquoise
STMN4	NA	grey
STMND1	NA	grey
STMP1	NA	turquoise
STN1	NA	turquoise
STOM	NA	blue
STOML1	NA	turquoise
STOML2	NA	turquoise
STON1	NA	turquoise
STON2	NA	turquoise
STOX1	NA	turquoise
STOX2	NA	grey
STPG1	NA	turquoise
STPG2	NA	grey
STPG3	NA	grey
STPG3-AS1	NA	turquoise
STPG4	NA	turquoise
STRADA	NA	red
STRADB	NA	brown
STRAP	NA	turquoise
STRBP	NA	turquoise
STRC	NA	blue
STRCP1	NA	turquoise
STRIP1	NA	turquoise
STRIP2	NA	blue
STRN	NA	yellow
STRN3	NA	yellow
STRN4	NA	brown
STS	NA	yellow
STT3A	NA	turquoise
STT3B	NA	turquoise
STUB1	NA	turquoise
STUM	NA	brown
STX10	NA	brown
STX11	NA	brown
STX12	NA	brown
STX16	NA	yellow
STX16-NPEPL1	NA	turquoise
STX17	NA	turquoise
STX17-DT	NA	grey
STX18	NA	turquoise
STX18-AS1	NA	turquoise
STX19	NA	grey
STX1A	NA	blue
STX1B	NA	turquoise
STX2	NA	turquoise
STX3	NA	brown
STX4	NA	red
STX5	NA	red
STX5-DT	NA	turquoise
STX6	NA	red
STX7	NA	green
STX8	NA	turquoise
STXBP1	NA	turquoise
STXBP2	NA	brown
STXBP3	NA	green
STXBP4	NA	turquoise
STXBP5	NA	green
STXBP5-AS1	NA	red
STXBP6	NA	blue
STYK1	NA	blue
STYX	NA	turquoise
STYXL1	NA	brown
SUB1	NA	turquoise
SUCLA2	NA	turquoise
SUCLG1	NA	turquoise
SUCLG2	NA	turquoise
SUCLG2-DT	NA	blue
SUCLG2P2	NA	grey
SUCNR1	NA	turquoise
SUCO	NA	turquoise
SUDS3	NA	green
SUDS3P1	NA	grey
SUFU	NA	turquoise
SUGCT	NA	turquoise
SUGP1	NA	turquoise
SUGP2	NA	turquoise
SUGT1	NA	turquoise
SUGT1-DT	NA	turquoise
SUGT1P2	NA	blue
SUGT1P3	NA	turquoise
SUGT1P4-STRA6LP	NA	turquoise
SUGT1P4-STRA6LP-CCDC180	NA	blue
SULF1	NA	grey
SULF2	NA	brown
SULT1A1	NA	brown
SULT1A2	NA	blue
SULT1A3	NA	blue
SULT1A4	NA	brown
SULT1B1	NA	brown
SULT1C2	NA	grey
SULT1C4	NA	blue
SULT1E1	NA	grey
SULT2B1	NA	grey
SUMF1	NA	red
SUMF2	NA	turquoise
SUMO1	NA	turquoise
SUMO1P1	NA	grey
SUMO2	NA	turquoise
SUMO2P1	NA	grey
SUMO2P17	NA	grey
SUMO2P19	NA	grey
SUMO2P21	NA	turquoise
SUMO3	NA	turquoise
SUMO4	NA	grey
SUN1	NA	turquoise
SUN2	NA	turquoise
SUN3	NA	turquoise
SUOX	NA	green
SUPT16H	NA	turquoise
SUPT16HP1	NA	red
SUPT20H	NA	green
SUPT20HL1	NA	green
SUPT20HL2	NA	grey
SUPT3H	NA	turquoise
SUPT4H1	NA	brown
SUPT4H1P2	NA	grey
SUPT5H	NA	turquoise
SUPT6H	NA	yellow
SUPT7L	NA	turquoise
SUPV3L1	NA	turquoise
SURF1	NA	red
SURF2	NA	turquoise
SURF4	NA	turquoise
SURF6	NA	turquoise
SUSD1	NA	turquoise
SUSD2	NA	grey
SUSD3	NA	turquoise
SUSD4	NA	turquoise
SUSD5	NA	blue
SUSD6	NA	brown
SUV39H1	NA	blue
SUV39H2	NA	blue
SUV39H2-DT	NA	yellow
SUZ12	NA	turquoise
SUZ12P1	NA	turquoise
SV2A	NA	turquoise
SV2B	NA	grey
SV2C	NA	grey
SVBP	NA	grey
SVEP1	NA	grey
SVIL	NA	brown
SVIL-AS1	NA	turquoise
SVIL2P	NA	grey
SVIP	NA	turquoise
SVOP	NA	grey
SVOPL	NA	turquoise
SWAP70	NA	turquoise
SWI5	NA	turquoise
SWSAP1	NA	green
SWT1	NA	yellow
SYAP1	NA	turquoise
SYBU	NA	brown
SYCE1	NA	grey
SYCE1L	NA	brown
SYCE2	NA	grey
SYCE3	NA	grey
SYCP2	NA	turquoise
SYCP2L	NA	turquoise
SYCP3	NA	turquoise
SYDE1	NA	grey
SYDE2	NA	blue
SYF2	NA	turquoise
SYK	NA	brown
SYMPK	NA	turquoise
SYN1	NA	turquoise
SYN2	NA	turquoise
SYN3	NA	turquoise
SYNC	NA	yellow
SYNCRIP	NA	turquoise
SYNDIG1L	NA	grey
SYNE1	NA	blue
SYNE2	NA	turquoise
SYNE3	NA	yellow
SYNE4	NA	blue
SYNGAP1	NA	turquoise
SYNGAP1-AS1	NA	turquoise
SYNGR1	NA	blue
SYNGR2	NA	brown
SYNGR3	NA	blue
SYNJ1	NA	green
SYNJ2	NA	turquoise
SYNJ2BP	NA	turquoise
SYNJ2BP-COX16	NA	grey
SYNM	NA	blue
SYNM-AS1	NA	grey
SYNPO	NA	turquoise
SYNPO2	NA	turquoise
SYNPO2L	NA	red
SYNRG	NA	turquoise
SYP	NA	turquoise
SYP-AS1	NA	grey
SYPL1	NA	turquoise
SYPL1P2	NA	grey
SYPL2	NA	grey
SYS1	NA	turquoise
SYS1-DBNDD2	NA	grey
SYT1	NA	grey
SYT11	NA	blue
SYT14	NA	green
SYT15	NA	turquoise
SYT15-AS1	NA	red
SYT15B	NA	turquoise
SYT16	NA	grey
SYT17	NA	turquoise
SYT2	NA	brown
SYT3	NA	grey
SYT5	NA	grey
SYT6	NA	grey
SYT7	NA	blue
SYT8	NA	grey
SYT9	NA	grey
SYT9-AS1	NA	turquoise
SYTL1	NA	turquoise
SYTL2	NA	blue
SYTL3	NA	turquoise
SYTL4	NA	blue
SYTL5	NA	brown
SYVN1	NA	yellow
SZRD1	NA	turquoise
SZT2	NA	turquoise
SZT2-AS1	NA	blue
TAAR3P	NA	grey
TAB1	NA	turquoise
TAB2	NA	green
TAB3	NA	yellow
TAC3	NA	grey
TAC4	NA	grey
TACC1	NA	yellow
TACC2	NA	brown
TACC3	NA	brown
TACO1	NA	turquoise
TACR1	NA	grey
TACR2	NA	turquoise
TACSTD2	NA	yellow
TADA1	NA	turquoise
TADA2A	NA	turquoise
TADA2B	NA	green
TADA3	NA	red
TAF1	NA	turquoise
TAF10	NA	red
TAF11	NA	turquoise
TAF11L2	NA	grey
TAF12	NA	brown
TAF12-DT	NA	turquoise
TAF13	NA	blue
TAF15	NA	turquoise
TAF1A	NA	turquoise
TAF1A-AS1	NA	turquoise
TAF1B	NA	blue
TAF1C	NA	turquoise
TAF1D	NA	turquoise
TAF2	NA	turquoise
TAF3	NA	turquoise
TAF4	NA	turquoise
TAF4B	NA	turquoise
TAF5	NA	turquoise
TAF5L	NA	turquoise
TAF5LP1	NA	turquoise
TAF6	NA	turquoise
TAF6L	NA	turquoise
TAF7	NA	turquoise
TAF7L	NA	turquoise
TAF8	NA	turquoise
TAF9	NA	turquoise
TAF9B	NA	turquoise
TAF9BP1	NA	green
TAFA1	NA	turquoise
TAFA2	NA	turquoise
TAFA5	NA	turquoise
TAFAZZIN	NA	turquoise
TAGAP	NA	green
TAGAP-AS1	NA	yellow
TAGLN	NA	turquoise
TAGLN2	NA	blue
TAGLN2P1	NA	blue
TAGLN3	NA	grey
TAL1	NA	brown
TAL2	NA	green
TALAM1	NA	turquoise
TALDO1	NA	brown
TAMALIN	NA	turquoise
TAMM41	NA	turquoise
TANC1	NA	turquoise
TANC2	NA	yellow
TANGO2	NA	brown
TANGO6	NA	turquoise
TANK	NA	green
TAOK1	NA	turquoise
TAOK2	NA	yellow
TAOK3	NA	yellow
TAP1	NA	turquoise
TAP2	NA	turquoise
TAPBP	NA	green
TAPBPL	NA	turquoise
TAPT1	NA	turquoise
TAPT1-AS1	NA	turquoise
TARBP1	NA	turquoise
TARBP2	NA	turquoise
TARDBP	NA	turquoise
TARDBPP2	NA	grey
TARM1	NA	grey
TARP	NA	blue
TARS1	NA	turquoise
TARS1-DT	NA	turquoise
TARS2	NA	turquoise
TARS3	NA	blue
TAS1R1	NA	grey
TAS1R3	NA	turquoise
TAS2R10	NA	blue
TAS2R13	NA	grey
TAS2R14	NA	blue
TAS2R15P	NA	blue
TAS2R19	NA	grey
TAS2R20	NA	blue
TAS2R3	NA	grey
TAS2R31	NA	turquoise
TAS2R39	NA	blue
TAS2R4	NA	turquoise
TAS2R40	NA	blue
TAS2R42	NA	blue
TAS2R43	NA	brown
TAS2R5	NA	blue
TAS2R50	NA	blue
TAS2R60	NA	green
TAS2R64P	NA	turquoise
TAS2R6P	NA	grey
TASL	NA	brown
TASOR	NA	turquoise
TASOR2	NA	turquoise
TASP1	NA	blue
TAT	NA	blue
TAT-AS1	NA	grey
TATDN1	NA	blue
TATDN2	NA	turquoise
TATDN2P2	NA	turquoise
TATDN3	NA	turquoise
TAX1BP1	NA	turquoise
TAX1BP1-AS1	NA	grey
TAX1BP3	NA	blue
TBATA	NA	blue
TBC1D1	NA	brown
TBC1D10A	NA	turquoise
TBC1D10B	NA	brown
TBC1D10C	NA	turquoise
TBC1D12	NA	turquoise
TBC1D13	NA	turquoise
TBC1D14	NA	brown
TBC1D15	NA	green
TBC1D16	NA	turquoise
TBC1D17	NA	turquoise
TBC1D19	NA	turquoise
TBC1D2	NA	brown
TBC1D20	NA	turquoise
TBC1D22A	NA	yellow
TBC1D22A-AS1	NA	turquoise
TBC1D22A-DT	NA	blue
TBC1D22B	NA	turquoise
TBC1D23	NA	yellow
TBC1D24	NA	blue
TBC1D25	NA	turquoise
TBC1D26	NA	grey
TBC1D27P	NA	turquoise
TBC1D29P	NA	yellow
TBC1D2B	NA	turquoise
TBC1D3	NA	grey
TBC1D30	NA	turquoise
TBC1D31	NA	blue
TBC1D32	NA	turquoise
TBC1D3B	NA	grey
TBC1D3C	NA	yellow
TBC1D3I	NA	red
TBC1D3L	NA	green
TBC1D3P1-DHX40P1	NA	grey
TBC1D4	NA	turquoise
TBC1D5	NA	turquoise
TBC1D7	NA	turquoise
TBC1D8	NA	red
TBC1D8-AS1	NA	grey
TBC1D8B	NA	grey
TBC1D9	NA	green
TBC1D9B	NA	turquoise
TBCA	NA	blue
TBCB	NA	turquoise
TBCC	NA	turquoise
TBCCD1	NA	turquoise
TBCD	NA	turquoise
TBCE	NA	turquoise
TBCEL	NA	turquoise
TBCEL-TECTA	NA	blue
TBCK	NA	turquoise
TBILA	NA	grey
TBK1	NA	turquoise
TBKBP1	NA	brown
TBL1X	NA	brown
TBL1XR1	NA	yellow
TBL1XR1-AS1	NA	turquoise
TBL2	NA	turquoise
TBL3	NA	turquoise
TBP	NA	turquoise
TBPL1	NA	turquoise
TBRG1	NA	turquoise
TBRG4	NA	turquoise
TBX1	NA	turquoise
TBX10	NA	grey
TBX15	NA	blue
TBX19	NA	blue
TBX21	NA	blue
TBX3	NA	turquoise
TBX6	NA	blue
TBXA2R	NA	turquoise
TBXAS1	NA	brown
TBXT	NA	grey
TC2N	NA	turquoise
TCAF1	NA	turquoise
TCAF1P1	NA	grey
TCAF2	NA	turquoise
TCAF2P1	NA	turquoise
TCAIM	NA	turquoise
TCAP	NA	grey
TCEA1	NA	turquoise
TCEA1P2	NA	turquoise
